name,latitude,longitude,datetime,temp,precip,preciptype,snow,windgust,windspeed,winddir,windspeed_m/s,winddir_adj,,,,original,changed
14210,42.867,-78.831,2023-04-17T21:00:00,38.1,0,,0,37.5,19.5,238,5.416666667,58,,,,,
14210,42.867,-78.831,2023-04-17T22:00:00,38.2,0,,0,35.6,19.7,230,5.472222222,50,,,,,
14210,42.867,-78.831,2023-04-17T23:00:00,39.1,0,,0,35,17.3,231,4.805555556,51,,,,,
14210,42.867,-78.831,2023-04-18T00:00:00,36.5,0,,0,27.8,14.3,213,3.972222222,33,,,,,
14210,42.867,-78.831,2023-04-18T01:00:00,39,0.001,rain,0,34.9,17.2,224,4.777777778,44,,,,,
14210,42.867,-78.831,2023-04-18T02:00:00,39.1,0.001,rain,0,34.4,22,232,6.111111111,52,,,,,
14210,42.867,-78.831,2023-04-18T03:00:00,39,0,,0,34.8,19.8,241,5.5,61,,,,,
14210,42.867,-78.831,2023-04-18T04:00:00,39,0,,0,30.5,17.3,241,4.805555556,61,,,,,
14210,42.867,-78.831,2023-04-18T05:00:00,38.9,0,,0,30.5,17.9,242,4.972222222,62,,,,,
14210,42.867,-78.831,2023-04-18T06:00:00,37.3,0.005,rain,0,29.4,17.4,258,4.833333333,78,,,,,
14210,42.867,-78.831,2023-04-18T07:00:00,35.6,0.021,"rain,snow",0,28.9,12.4,265,3.444444444,85,,,,,
14210,42.867,-78.831,2023-04-18T08:00:00,37.4,0,,0,24.2,13.2,268,3.666666667,88,,,,,
14210,42.867,-78.831,2023-04-18T09:00:00,37.4,0.01,rain,0,24.5,14.1,275,3.916666667,85,,,,,
14210,42.867,-78.831,2023-04-18T10:00:00,37.6,0.01,rain,0,23.6,14.6,259,4.055555556,79,,,,,
14210,42.867,-78.831,2023-04-18T11:00:00,39.3,0,,0,24.6,16.2,251,4.5,71,,,,,
14210,42.867,-78.831,2023-04-18T12:00:00,39.2,0,,0,36.3,21,245,5.833333333,65,,,,,
14210,42.867,-78.831,2023-04-18T13:00:00,38.6,0,,0,32.7,19.5,242,5.416666667,62,,,,,
14210,42.867,-78.831,2023-04-18T14:00:00,39.2,0,,0,36.8,22.9,248,6.361111111,68,,,,,
14210,42.867,-78.831,2023-04-18T15:00:00,39,0,,0,39.4,25.5,234,7.083333333,54,,,,,
14210,42.867,-78.831,2023-04-18T16:00:00,37.6,0,,0,35.5,21.6,243,6,63,,,,,
14210,42.867,-78.831,2023-04-18T17:00:00,36.2,0,,0,36.1,16.5,261,4.583333333,81,,,,,
14210,42.867,-78.831,2023-04-18T18:00:00,37.4,0,,0,31.1,16.9,258,4.694444444,78,,,,,
14210,42.867,-78.831,2023-04-18T19:00:00,37.5,0,,0,26,15.5,242,4.305555556,62,,,,,
14210,42.867,-78.831,2023-04-18T20:00:00,38.2,0,,0,29.9,13.4,252,3.722222222,72,,,,,
14210,42.867,-78.831,2023-04-18T21:00:00,37.9,0,,0,24.2,14.4,260,4,80,,,,,
14210,42.867,-78.831,2023-04-18T22:00:00,37.1,0,,0,30.9,15.9,270,4.416666667,90,,,,,
14210,42.867,-78.831,2023-04-18T23:00:00,36.3,0,,0,20.8,13.2,252,3.666666667,72,,,,,
14210,42.867,-78.831,2023-04-19T00:00:00,36.3,0,,0,24.2,13.2,259,3.666666667,79,,,,,
14210,42.867,-78.831,2023-04-19T01:00:00,37.3,0,,0,25.3,15.3,261,4.25,81,,,,,
14210,42.867,-78.831,2023-04-19T02:00:00,37.3,0,,0,23,12.8,261,3.555555556,81,,,,,
14210,42.867,-78.831,2023-04-19T03:00:00,37.3,0,,0,21.5,13.1,270,3.638888889,90,,,,,
14210,42.867,-78.831,2023-04-19T04:00:00,37.2,0,,0,27,19,273,5.277777778,87,,,,,
14210,42.867,-78.831,2023-04-19T05:00:00,37.1,0,,0,30.5,18.9,290,5.25,70,,,,,
14210,42.867,-78.831,2023-04-19T06:00:00,36.1,0,,0,29.9,16.3,287,4.527777778,73,,,,,
14210,42.867,-78.831,2023-04-19T07:00:00,36.2,0,,0,23.9,12.8,262,3.555555556,82,,,,,
14210,42.867,-78.831,2023-04-19T08:00:00,36.1,0,,0,26.4,17,271,4.722222222,89,,,,,
14210,42.867,-78.831,2023-04-19T09:00:00,36,0,,0,27.7,15.2,283,4.222222222,77,,,,,
14210,42.867,-78.831,2023-04-19T10:00:00,36.3,0,,0,24.6,15.1,282,4.194444444,78,,,,,
14210,42.867,-78.831,2023-04-19T11:00:00,37.4,0,,0,21.9,14,275,3.888888889,85,,,,,
14210,42.867,-78.831,2023-04-19T12:00:00,38.5,0,,0,24.2,13,273,3.611111111,87,,,,,
14210,42.867,-78.831,2023-04-19T13:00:00,40.1,0,,0,26.4,9.3,271,2.583333333,89,,,,,
14210,42.867,-78.831,2023-04-19T14:00:00,41.7,0,,0,23.7,14.6,226,4.055555556,46,,,,,
14210,42.867,-78.831,2023-04-19T15:00:00,41.6,0,,0,25.3,12.9,242,3.583333333,62,,,,,
14210,42.867,-78.831,2023-04-19T16:00:00,42.8,0,,0,25.3,15.5,238,4.305555556,58,,,,,
14210,42.867,-78.831,2023-04-19T17:00:00,44.2,0,,0,23,13,214,3.611111111,34,,,,,
14210,42.867,-78.831,2023-04-19T18:00:00,45.1,0,,0,20.8,10.9,212,3.027777778,32,,,,,
14210,42.867,-78.831,2023-04-19T19:00:00,44.4,0,,0,16.1,6,224,1.666666667,44,,,,,
14210,42.867,-78.831,2023-04-19T20:00:00,42.4,0,,0,6.9,3.8,243,1.055555556,63,,,,,
14210,42.867,-78.831,2023-04-19T21:00:00,42.5,0,,0,4.7,3.8,207,1.055555556,27,,,,,
14210,42.867,-78.831,2023-04-19T22:00:00,43.2,0,,0,3.4,0.8,321,0.222222222,39,,,,,
14210,42.867,-78.831,2023-04-19T23:00:00,43.1,0,,0,3.4,0.6,323,0.166666667,37,,,,,
14210,42.867,-78.831,2023-04-20T00:00:00,44,0,,0,3.4,0.5,33,0.138888889,33,,,,,
14210,42.867,-78.831,2023-04-20T01:00:00,44.1,0,,0,4.7,3.3,41,0.916666667,41,,,,,
14210,42.867,-78.831,2023-04-20T02:00:00,43.3,0,,0,17.2,7.8,55,2.166666667,55,,,,,
14210,42.867,-78.831,2023-04-20T03:00:00,43.2,0,,0,21.9,5.3,43,1.472222222,43,,,,,
14210,42.867,-78.831,2023-04-20T04:00:00,42.3,0,,0,26.4,9.7,61,2.694444444,61,,,,,
14210,42.867,-78.831,2023-04-20T05:00:00,42.2,0,,0,13.9,11.6,60,3.222222222,60,,,,,
14210,42.867,-78.831,2023-04-20T06:00:00,42.2,0,,0,24.2,10.3,50,2.861111111,50,,,,,
14210,42.867,-78.831,2023-04-20T07:00:00,41,0,,0,24.2,11.4,53,3.166666667,53,,,,,
14210,42.867,-78.831,2023-04-20T08:00:00,41,0.01,rain,0,16.1,9.6,69,2.666666667,69,,,,,
14210,42.867,-78.831,2023-04-20T09:00:00,41.3,0,,0,19.5,12.8,55,3.555555556,55,,,,,
14210,42.867,-78.831,2023-04-20T10:00:00,45.4,0,,0,23,16,71,4.444444444,71,,,,,
14210,42.867,-78.831,2023-04-20T11:00:00,51.1,0,,0,13.9,10.6,69,2.944444444,69,,,,,
14210,42.867,-78.831,2023-04-20T12:00:00,54.9,0,,0,24.2,12.3,76,3.416666667,76,,,,,
14210,42.867,-78.831,2023-04-20T13:00:00,57.4,0,,0,24.2,13,61,3.611111111,61,,,,,
14210,42.867,-78.831,2023-04-20T14:00:00,58.8,0,,0,12.8,13.1,44,3.638888889,44,,,,,
14210,42.867,-78.831,2023-04-20T15:00:00,61.5,0,,0,20.1,12.4,62,3.444444444,62,,,,,
14210,42.867,-78.831,2023-04-20T16:00:00,63.5,0,,0,31.1,11.1,79,3.083333333,79,,,,,
14210,42.867,-78.831,2023-04-20T17:00:00,63.5,0,,0,16.1,16.8,54,4.666666667,54,,,,,
14210,42.867,-78.831,2023-04-20T18:00:00,62.2,0,,0,31.1,14.5,56,4.027777778,56,,,,,
14210,42.867,-78.831,2023-04-20T19:00:00,57.3,0,,0,28.6,14.8,30,4.111111111,30,,,,,
14210,42.867,-78.831,2023-04-20T20:00:00,54.4,0,,0,11.4,14,52,3.888888889,52,,,,,
14210,42.867,-78.831,2023-04-20T21:00:00,50.9,0,,0,25.3,10.5,73,2.916666667,73,,,,,
14210,42.867,-78.831,2023-04-20T22:00:00,51.9,0,,0,8.1,12.4,99,3.444444444,81,,,,,
14210,42.867,-78.831,2023-04-20T23:00:00,51.8,0,,0,6.9,9,53,2.5,53,,,,,
14210,42.867,-78.831,2023-04-21T00:00:00,51.5,0,,0,23,9.4,39,2.611111111,39,,,,,
14210,42.867,-78.831,2023-04-21T01:00:00,49.6,0,,0,23,10.1,25,2.805555556,25,,,,,
14210,42.867,-78.831,2023-04-21T02:00:00,47.8,0,,0,6.9,7.2,44,2,44,,,,,
14210,42.867,-78.831,2023-04-21T03:00:00,46.9,0,,0,26.4,6,38,1.666666667,38,,,,,
14210,42.867,-78.831,2023-04-21T04:00:00,47,0,,0,24.2,6.8,40,1.888888889,40,,,,,
14210,42.867,-78.831,2023-04-21T05:00:00,47.6,0,,0,8.1,4.7,86,1.305555556,86,,,,,
14210,42.867,-78.831,2023-04-21T06:00:00,46.8,0,,0,8.1,4.5,37,1.25,37,,,,,
14210,42.867,-78.831,2023-04-21T07:00:00,46.9,0,,0,8.1,3.4,51,0.944444444,51,,,,,
14210,42.867,-78.831,2023-04-21T08:00:00,55,0,,0,9.2,4,139,1.111111111,41,,,,,
14210,42.867,-78.831,2023-04-21T09:00:00,61.5,0,,0,10.3,5.6,224,1.555555556,44,,,,,
14210,42.867,-78.831,2023-04-21T10:00:00,70.6,0,,0,20.8,9.3,240,2.583333333,60,,,,,
14210,42.867,-78.831,2023-04-21T11:00:00,72.3,0,,0,27.7,16.3,224,4.527777778,44,,,,,
14210,42.867,-78.831,2023-04-21T12:00:00,73.5,0,,0,12.8,12.7,241,3.527777778,61,,,,,
14210,42.867,-78.831,2023-04-21T13:00:00,74,0,,0,15,12.8,274,3.555555556,86,,,,,
14210,42.867,-78.831,2023-04-21T14:00:00,75.6,0,,0,26.4,9,253,2.5,73,,,,,
14210,42.867,-78.831,2023-04-21T15:00:00,72.9,0,,0,19.5,10.6,255,2.944444444,75,,,,,
14210,42.867,-78.831,2023-04-21T16:00:00,69.4,0,,0,12.8,10.3,237,2.861111111,57,,,,,
14210,42.867,-78.831,2023-04-21T17:00:00,62.3,0,,0,11.4,15.5,229,4.305555556,49,,,,,
14210,42.867,-78.831,2023-04-21T18:00:00,61.1,0,,0,26,12.5,231,3.472222222,51,,,,,
14210,42.867,-78.831,2023-04-21T19:00:00,59.8,0,,0,19.5,6.8,262,1.888888889,82,,,,,
14210,42.867,-78.831,2023-04-21T20:00:00,58,0,,0,19.7,5.8,255,1.611111111,75,,,,,
14210,42.867,-78.831,2023-04-21T21:00:00,56.3,0,,0,9.2,5.8,228,1.611111111,48,,,,,
14210,42.867,-78.831,2023-04-21T22:00:00,56.5,0,,0,9.2,9.8,337,2.722222222,23,,,,,
14210,42.867,-78.831,2023-04-21T23:00:00,54.8,0,,0,10.3,6.8,52,1.888888889,52,,,,,
14210,42.867,-78.831,2023-04-22T00:00:00,53.7,0,,0,11.4,6,4,1.666666667,4,,,,,
14210,42.867,-78.831,2023-04-22T01:00:00,52.1,0.017,rain,0,11.4,4.9,29,1.361111111,29,,,,,
14210,42.867,-78.831,2023-04-22T02:00:00,51.9,0,,0,11.4,6.1,76,1.694444444,76,,,,,
14210,42.867,-78.831,2023-04-22T03:00:00,51.8,0,,0,10.3,5.8,66,1.611111111,66,,,,,
14210,42.867,-78.831,2023-04-22T04:00:00,52.4,0.017,rain,0,11.4,3.7,36,1.027777778,36,,,,,
14210,42.867,-78.831,2023-04-22T05:00:00,52.4,0.033,rain,0,11.4,3.7,336,1.027777778,24,,,,,
14210,42.867,-78.831,2023-04-22T06:00:00,52.5,0.171,rain,0,8.1,11.4,286,3.166666667,74,,,,,
14210,42.867,-78.831,2023-04-22T07:00:00,53.7,0.144,rain,0,9.2,9.1,76,2.527777778,76,,,,,
14210,42.867,-78.831,2023-04-22T08:00:00,55,0,,0,9.2,11.1,74,3.083333333,74,,,,,
14210,42.867,-78.831,2023-04-22T09:00:00,56.8,0,,0,11.4,13.3,73,3.694444444,73,,,,,
14210,42.867,-78.831,2023-04-22T10:00:00,57.4,0,,0,38,9.9,68,2.75,68,,,,,
14210,42.867,-78.831,2023-04-22T11:00:00,59.7,0,,0,18.3,8.4,57,2.333333333,57,,,,,
14210,42.867,-78.831,2023-04-22T12:00:00,63.2,0.007,rain,0,42.9,22.9,220,6.361111111,40,,,,,
14210,42.867,-78.831,2023-04-22T13:00:00,52,0.011,rain,0,40.2,22.2,224,6.166666667,44,,,,,
14210,42.867,-78.831,2023-04-22T14:00:00,48.7,0.026,rain,0,40.3,21.4,221,5.944444444,41,,,,,
14210,42.867,-78.831,2023-04-22T15:00:00,45.7,0,,0,44,27.8,218,7.722222222,38,,,,,
14210,42.867,-78.831,2023-04-22T16:00:00,46.8,0,,0,39.6,22.1,219,6.138888889,39,,,,,
14210,42.867,-78.831,2023-04-22T17:00:00,46.7,0,,0,32,17.8,230,4.944444444,50,,,,,
14210,42.867,-78.831,2023-04-22T18:00:00,45.5,0,,0,26.8,12.7,227,3.527777778,47,,,,,
14210,42.867,-78.831,2023-04-22T19:00:00,47.2,0,,0,18.3,12.8,219,3.555555556,39,,,,,
14210,42.867,-78.831,2023-04-22T20:00:00,46.4,0,,0,15,10.3,227,2.861111111,47,,,,,
14210,42.867,-78.831,2023-04-22T21:00:00,46.3,0,,0,13.9,10.4,219,2.888888889,39,,,,,
14210,42.867,-78.831,2023-04-22T22:00:00,46.3,0,,0,12.8,10.1,218,2.805555556,38,,,,,
14210,42.867,-78.831,2023-04-22T23:00:00,46.4,0,,0,13.9,11.7,229,3.25,49,,,,,
14210,42.867,-78.831,2023-04-23T00:00:00,47,0,,0,13.9,9.7,213,2.694444444,33,,,,,
14210,42.867,-78.831,2023-04-23T01:00:00,47,0,,0,13.9,10.6,221,2.944444444,41,,,,,
14210,42.867,-78.831,2023-04-23T02:00:00,45.9,0,,0,26.4,15.5,235,4.305555556,55,,,,,
14210,42.867,-78.831,2023-04-23T03:00:00,44,0,,0,20.8,12,221,3.333333333,41,,,,,
14210,42.867,-78.831,2023-04-23T04:00:00,42.4,0,,0,13.9,10.6,211,2.944444444,31,,,,,
14210,42.867,-78.831,2023-04-23T05:00:00,42.2,0,,0,13.9,8,220,2.222222222,40,,,,,
14210,42.867,-78.831,2023-04-23T06:00:00,42.4,0,,0,17.2,11.2,220,3.111111111,40,,,,,
14210,42.867,-78.831,2023-04-23T07:00:00,42.3,0,,0,16.1,13.3,220,3.694444444,40,,,,,
14210,42.867,-78.831,2023-04-23T08:00:00,42.5,0,,0,20.8,11.4,239,3.166666667,59,,,,,
14210,42.867,-78.831,2023-04-23T09:00:00,43.3,0,,0,23,13.8,242,3.833333333,62,,,,,
14210,42.867,-78.831,2023-04-23T10:00:00,43.3,0,,0,21.9,13.9,236,3.861111111,56,,,,,
14210,42.867,-78.831,2023-04-23T11:00:00,44.4,0,,0,23,12.4,234,3.444444444,54,,,,,
14210,42.867,-78.831,2023-04-23T12:00:00,43.9,0,,0,23,14.6,224,4.055555556,44,,,,,
14210,42.867,-78.831,2023-04-23T13:00:00,44.7,0,,0,24.9,13.9,238,3.861111111,58,,,,,
14210,42.867,-78.831,2023-04-23T14:00:00,43.7,0,,0,28.4,17.9,236,4.972222222,56,,,,,
14210,42.867,-78.831,2023-04-23T15:00:00,45.2,0,,0,29.1,18.9,228,5.25,48,,,,,
14210,42.867,-78.831,2023-04-23T16:00:00,45.4,0,,0,27.5,16.7,232,4.638888889,52,,,,,
14210,42.867,-78.831,2023-04-23T17:00:00,44.4,0,,0,29.8,18.3,224,5.083333333,44,,,,,
14210,42.867,-78.831,2023-04-23T18:00:00,44.3,0,,0,26.2,16.8,247,4.666666667,67,,,,,
14210,42.867,-78.831,2023-04-23T19:00:00,43.4,0,,0,23.9,12.7,242,3.527777778,62,,,,,
14210,42.867,-78.831,2023-04-23T20:00:00,42.6,0,,0,20.8,11.9,232,3.305555556,52,,,,,
14210,42.867,-78.831,2023-04-23T21:00:00,42.5,0,,0,17.2,9.3,233,2.583333333,53,,,,,
14210,42.867,-78.831,2023-04-23T22:00:00,42.5,0,,0,15,8.2,234,2.277777778,54,,,,,
14210,42.867,-78.831,2023-04-23T23:00:00,42.2,0,,0,13.9,6.5,234,1.805555556,54,,,,,
14210,42.867,-78.831,2023-04-24T00:00:00,42.3,0,,0,13.9,7.7,228,2.138888889,48,,,,,
14210,42.867,-78.831,2023-04-24T01:00:00,42.3,0,,0,13.9,10.6,231,2.944444444,51,,,,,
14210,42.867,-78.831,2023-04-24T02:00:00,42.3,0,,0,15,8.8,249,2.444444444,69,,,,,
14210,42.867,-78.831,2023-04-24T03:00:00,42.1,0,,0,16.1,7.8,232,2.166666667,52,,,,,
14210,42.867,-78.831,2023-04-24T04:00:00,40,0,,0,16.1,5.6,261,1.555555556,81,,,,,
14210,42.867,-78.831,2023-04-24T05:00:00,39.9,0,,0,15,3.6,242,1,62,,,,,
14210,42.867,-78.831,2023-04-24T06:00:00,40.8,0,,0,12.8,7.3,225,2.027777778,45,,,,,
14210,42.867,-78.831,2023-04-24T07:00:00,40,0,,0,17.2,10.2,213,2.833333333,33,,,,,
14210,42.867,-78.831,2023-04-24T08:00:00,41.2,0,,0,9.2,6.8,238,1.888888889,58,,,,,
14210,42.867,-78.831,2023-04-24T09:00:00,41.6,0,,0,11.4,11.7,270,3.25,90,,,,,
14210,42.867,-78.831,2023-04-24T10:00:00,42.6,0.01,rain,0,16.1,7.6,241,2.111111111,61,,,,,
14210,42.867,-78.831,2023-04-24T11:00:00,43.1,0,,0,17.2,11.5,235,3.194444444,55,,,,,
14210,42.867,-78.831,2023-04-24T12:00:00,44.2,0,,0,18.3,12.2,250,3.388888889,70,,,,,
14210,42.867,-78.831,2023-04-24T13:00:00,40.8,0,,0,23,12,322,3.333333333,38,,,,,
14210,42.867,-78.831,2023-04-24T14:00:00,41.9,0.006,rain,0,23,10.2,279,2.833333333,81,,,,,
14210,42.867,-78.831,2023-04-24T15:00:00,39.2,0.018,rain,0,20.8,8.9,294,2.472222222,66,,,,,
14210,42.867,-78.831,2023-04-24T16:00:00,40,0.043,rain,0,24.2,3.8,222,1.055555556,42,,,,,
14210,42.867,-78.831,2023-04-24T17:00:00,40.3,0.068,rain,0,25.3,7.8,288,2.166666667,72,,,,,
14210,42.867,-78.831,2023-04-24T18:00:00,41.4,0.049,rain,0,23,6.6,298,1.833333333,62,,,,,
14210,42.867,-78.831,2023-04-24T19:00:00,39.5,0.017,rain,0,30,8.6,227,2.388888889,47,,,,,
14210,42.867,-78.831,2023-04-24T20:00:00,40.7,0,,0,17.2,7.8,271,2.166666667,89,,,,,
14210,42.867,-78.831,2023-04-24T21:00:00,38.3,0,,0,16.1,3.6,269,1,89,,,,,
14210,42.867,-78.831,2023-04-24T22:00:00,39.9,0.002,rain,0,13.9,8.7,240,2.416666667,60,,,,,
14210,42.867,-78.831,2023-04-24T23:00:00,39.8,0.012,rain,0,13.9,8.8,232,2.444444444,52,,,,,
14210,42.867,-78.831,2023-04-25T00:00:00,39.8,0,,0,12.8,10.3,241,2.861111111,61,,,,,
14210,42.867,-78.831,2023-04-25T01:00:00,39.7,0,,0,11.4,7.6,277,2.111111111,83,,,,,
14210,42.867,-78.831,2023-04-25T02:00:00,39.7,0,,0,11.4,8.7,271,2.416666667,89,,,,,
14210,42.867,-78.831,2023-04-25T03:00:00,38.9,0,,0,16.1,5.6,269,1.555555556,89,,,,,
14210,42.867,-78.831,2023-04-25T04:00:00,38.9,0,,0,13.9,6.6,256,1.833333333,76,,,,,
14210,42.867,-78.831,2023-04-25T05:00:00,38.9,0,,0,12.8,4.8,251,1.333333333,71,,,,,
14210,42.867,-78.831,2023-04-25T06:00:00,38.9,0,,0,12.8,5.7,185,1.583333333,5,,,,,
14210,42.867,-78.831,2023-04-25T07:00:00,38.8,0,,0,12.8,9.4,207,2.611111111,27,,,,,
14210,42.867,-78.831,2023-04-25T08:00:00,40.3,0,,0,16.1,10.1,195,2.805555556,15,,,,,
14210,42.867,-78.831,2023-04-25T09:00:00,43.3,0,,0,20.8,14.4,230,4,50,,,,,
14210,42.867,-78.831,2023-04-25T10:00:00,44.5,0.002,rain,0,33.3,11.5,230,3.194444444,50,,,,,
14210,42.867,-78.831,2023-04-25T11:00:00,41.5,0.009,rain,0,32.1,9,305,2.5,55,,,,,
14210,42.867,-78.831,2023-04-25T12:00:00,47,0,,0,25.8,15.9,237,4.416666667,57,,,,,
14210,42.867,-78.831,2023-04-25T13:00:00,47.7,0,,0,28.8,19.3,241,5.361111111,61,,,,,
14210,42.867,-78.831,2023-04-25T14:00:00,49,0,,0,27.7,15.8,240,4.388888889,60,,,,,
14210,42.867,-78.831,2023-04-25T15:00:00,48.6,0,,0,28.4,16.1,233,4.472222222,53,,,,,
14210,42.867,-78.831,2023-04-25T16:00:00,47.7,0,,0,25.8,16,256,4.444444444,76,,,,,
14210,42.867,-78.831,2023-04-25T17:00:00,48.7,0,,0,19.7,11.2,270,3.111111111,90,,,,,
14210,42.867,-78.831,2023-04-25T18:00:00,45.4,0,,0,27,17.1,232,4.75,52,,,,,
14210,42.867,-78.831,2023-04-25T19:00:00,44.5,0,,0,9.2,13.7,239,3.805555556,59,,,,,
14210,42.867,-78.831,2023-04-25T20:00:00,43.2,0,,0,8.1,11.3,238,3.138888889,58,,,,,
14210,42.867,-78.831,2023-04-25T21:00:00,41.3,0.001,rain,0,6.9,6.4,227,1.777777778,47,,,,,
14210,42.867,-78.831,2023-04-25T22:00:00,41.2,0.01,rain,0,6.9,6.3,191,1.75,11,,,,,
14210,42.867,-78.831,2023-04-25T23:00:00,40,0.011,rain,0,5.8,7.8,189,2.166666667,9,,,,,
14210,42.867,-78.831,2023-04-26T00:00:00,39.1,0.038,rain,0,5.8,8.8,201,2.444444444,21,,,,,
14210,42.867,-78.831,2023-04-26T01:00:00,38.5,0.089,rain,0,5.8,4.3,244,1.194444444,64,,,,,
14210,42.867,-78.831,2023-04-26T02:00:00,39.1,0.031,rain,0,5.8,0.9,316,0.25,44,,,,,
14210,42.867,-78.831,2023-04-26T03:00:00,37.4,0.062,rain,0,2.2,6.5,154,1.805555556,26,,,,,
14210,42.867,-78.831,2023-04-26T04:00:00,35.8,0.016,rain,0,2.2,5.5,190,1.527777778,10,,,,,
14210,42.867,-78.831,2023-04-26T05:00:00,36.6,0,,0,2.2,3.5,208,0.972222222,28,,,,,
14210,42.867,-78.831,2023-04-26T06:00:00,37.4,0,,0,2.2,0.5,331,0.138888889,29,,,,,
14210,42.867,-78.831,2023-04-26T07:00:00,37.6,0,,0,3.4,3.5,167,0.972222222,13,,,,,
14210,42.867,-78.831,2023-04-26T08:00:00,38.6,0,,0,3.4,0.8,327,0.222222222,33,,,,,
14210,42.867,-78.831,2023-04-26T09:00:00,40.2,0,,0,4.7,2.9,360,0.805555556,0,,,,,
14210,42.867,-78.831,2023-04-26T10:00:00,41.3,0,,0,4.7,4.8,280,1.333333333,80,,,,,
14210,42.867,-78.831,2023-04-26T11:00:00,43.4,0,,0,5.8,6.6,272,1.833333333,88,,,,,
14210,42.867,-78.831,2023-04-26T12:00:00,44.7,0,,0,6.9,6.9,261,1.916666667,81,,,,,
14210,42.867,-78.831,2023-04-26T13:00:00,47.2,0,,0,9.2,3.9,304,1.083333333,56,,,,,
14210,42.867,-78.831,2023-04-26T14:00:00,48.3,0,,0,10.3,8.2,252,2.277777778,72,,,,,
14210,42.867,-78.831,2023-04-26T15:00:00,49.2,0,,0,11.4,8,289,2.222222222,71,,,,,
14210,42.867,-78.831,2023-04-26T16:00:00,50,0,,0,10.3,6.4,313,1.777777778,47,,,,,
14210,42.867,-78.831,2023-04-26T17:00:00,50,0,,0,10.3,8.5,262,2.361111111,82,,,,,
14210,42.867,-78.831,2023-04-26T18:00:00,49.9,0,,0,8.1,6.7,286,1.861111111,74,,,,,
14210,42.867,-78.831,2023-04-26T19:00:00,47.9,0,,0,6.9,10,234,2.777777778,54,,,,,
14210,42.867,-78.831,2023-04-26T20:00:00,46.2,0,,0,6.9,7.8,254,2.166666667,74,,,,,
14210,42.867,-78.831,2023-04-26T21:00:00,45.2,0,,0,6.9,6,254,1.666666667,74,,,,,
14210,42.867,-78.831,2023-04-26T22:00:00,43.1,0,,0,5.8,6.7,225,1.861111111,45,,,,,
14210,42.867,-78.831,2023-04-26T23:00:00,42.1,0,,0,5.8,4.6,188,1.277777778,8,,,,,
14210,42.867,-78.831,2023-04-27T00:00:00,39.9,0,,0,5.8,4,144,1.111111111,36,,,,,
14210,42.867,-78.831,2023-04-27T01:00:00,38.1,0,,0,4.7,6.3,165,1.75,15,,,,,
14210,42.867,-78.831,2023-04-27T02:00:00,37.3,0,,0,4.7,5.8,114,1.611111111,66,,,,,
14210,42.867,-78.831,2023-04-27T03:00:00,36.4,0,,0,3.4,2.9,164,0.805555556,16,,,,,
14210,42.867,-78.831,2023-04-27T04:00:00,35.1,0,,0,3.4,5.5,122,1.527777778,58,,,,,
14210,42.867,-78.831,2023-04-27T05:00:00,35.1,0,,0,2.2,2.8,114,0.777777778,66,,,,,
14210,42.867,-78.831,2023-04-27T06:00:00,33.2,0,,0,2.2,0.1,358,0.027777778,2,,,,,
14210,42.867,-78.831,2023-04-27T07:00:00,34.1,0,,0,2.2,4,112,1.111111111,68,,,,,
14210,42.867,-78.831,2023-04-27T08:00:00,38.2,0,,0,2.2,0.1,360,0.027777778,0,,,,,
14210,42.867,-78.831,2023-04-27T09:00:00,43.2,0,,0,1.1,0.1,6,0.027777778,6,,,,,
14210,42.867,-78.831,2023-04-27T10:00:00,47.9,0,,0,2.2,3.3,166,0.916666667,14,,,,,
14210,42.867,-78.831,2023-04-27T11:00:00,50.3,0,,0,2.2,1.1,23,0.305555556,23,,,,,
14210,42.867,-78.831,2023-04-27T12:00:00,52.9,0,,0,5.8,6.8,41,1.888888889,41,,,,,
14210,42.867,-78.831,2023-04-27T13:00:00,53.9,0,,0,4.7,3.6,116,1,64,,,,,
14210,42.867,-78.831,2023-04-27T14:00:00,55.9,0,,0,3.4,7.9,103,2.194444444,77,,,,,
14210,42.867,-78.831,2023-04-27T15:00:00,57.6,0,,0,6.9,9.4,63,2.611111111,63,,,,,
14210,42.867,-78.831,2023-04-27T16:00:00,58.4,0,,0,8.1,10,46,2.777777778,46,,,,,
14210,42.867,-78.831,2023-04-27T17:00:00,60.1,0,,0,10.3,6.5,23,1.805555556,23,,,,,
14210,42.867,-78.831,2023-04-27T18:00:00,57.3,0,,0,21.9,16.1,38,4.472222222,38,,,,,
14210,42.867,-78.831,2023-04-27T19:00:00,53.8,0,,0,21.3,16.3,32,4.527777778,32,,,,,
14210,42.867,-78.831,2023-04-27T20:00:00,51.6,0,,0,15,14.4,41,4,41,,,,,
14210,42.867,-78.831,2023-04-27T21:00:00,49.4,0,,0,23,12.2,50,3.388888889,50,,,,,
14210,42.867,-78.831,2023-04-27T22:00:00,46.9,0,,0,20.8,11.2,61,3.111111111,61,,,,,
14210,42.867,-78.831,2023-04-27T23:00:00,46.2,0,,0,11.4,11.3,71,3.138888889,71,,,,,
14210,42.867,-78.831,2023-04-28T00:00:00,46.1,0,,0,10.3,8.3,82,2.305555556,82,,,,,
14210,42.867,-78.831,2023-04-28T01:00:00,44.8,0,,0,10.3,5.3,82,1.472222222,82,,,,,
